Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Churn Label
Female,32,No,No,No,0,No,0,20,None,Yes,10.9,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.35,433.75,0,0,218,5,No
Female,25,No,Yes,Yes,1,Yes,10,23,None,Yes,9.84,Yes,Yes,Fiber Optic,71,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0,0,226.32,3,No
Male,23,No,Yes,No,0,Yes,8,72,Offer A,Yes,35.07,No,Yes,Cable,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.8,5728.55,0,0,2525.04,5,No
Male,43,No,No,No,0,No,0,21,None,Yes,16.81,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,390.4,0,0,353.01,4,No
Female,21,No,No,No,0,No,0,57,None,Yes,36.14,No,Yes,Cable,48,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Mailed Check,69.75,3894.4,0,0,2059.98,3,No
Female,42,No,Yes,Yes,2,Yes,9,45,None,Yes,21.73,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,886.4,0,0,977.85,4,No
Male,35,No,No,No,0,No,0,10,None,Yes,26.43,Yes,Yes,Fiber Optic,13,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1021.55,0,0,264.3,3,No
Male,49,No,No,Yes,5,No,0,14,None,Yes,40.66,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,268.4,0,0,569.24,5,No
Male,42,No,Yes,No,0,Yes,3,27,Offer C,Yes,11.83,Yes,Yes,DSL,14,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.85,2204.35,0,0,319.41,3,No
Female,59,No,Yes,Yes,1,No,0,69,Offer A,Yes,28.53,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.3,6398.05,0,0,1968.5700000000002,5,No
Female,59,No,Yes,No,0,Yes,7,35,Offer C,No,0,No,Yes,DSL,24,Yes,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,46.35,1662.05,0,140,0,4,No
Male,33,No,Yes,No,0,Yes,3,45,None,Yes,39.82,Yes,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.75,3600.65,0,0,1791.9,3,No
Female,60,No,No,No,0,No,0,17,None,Yes,22.61,No,Yes,Fiber Optic,19,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,1329.15,0,0,384.37,5,No
Male,62,No,No,No,0,No,0,22,None,Yes,20.46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,422.5,0,0,450.12,5,No
Male,21,No,Yes,No,0,Yes,5,67,Offer A,Yes,2.12,No,Yes,Cable,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,67.85,4627.65,0,0,142.04000000000002,3,No
Female,45,No,Yes,Yes,3,Yes,8,67,Offer A,Yes,17.79,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.65,6717.9,0,0,1191.9299999999998,5,No
Female,30,No,No,No,0,No,0,5,Offer E,Yes,3.37,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,117.95,0,0,16.85,4,No
Male,47,No,No,No,0,No,0,54,None,No,0,No,Yes,Cable,10,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,45.2,2460.55,0,0,0,4,No
Male,56,No,Yes,No,0,Yes,8,70,Offer A,Yes,27.97,Yes,Yes,Cable,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.25,5731.85,0,0,1957.8999999999999,3,No
Male,51,No,Yes,Yes,2,Yes,5,53,None,Yes,26.84,Yes,Yes,Cable,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,0,0,1422.52,5,No
Female,63,No,No,No,0,No,0,31,Offer C,Yes,33.71,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,589.25,0,0,1045.01,3,No
Male,56,No,Yes,Yes,3,Yes,8,13,None,Yes,28.15,No,Yes,Cable,56,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.8,750.1,0,0,365.95,3,No
Female,33,No,Yes,Yes,1,Yes,6,28,Offer C,Yes,41.41,Yes,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.9,1410.25,0,0,1159.48,5,No
Male,62,No,Yes,No,0,Yes,8,38,Offer C,Yes,6.97,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.4,743.5,0,0,264.86,5,No
Male,28,No,Yes,No,0,Yes,9,52,None,Yes,10.4,No,Yes,DSL,85,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.4,3865.45,0,0,540.8000000000001,5,No
Male,42,No,Yes,Yes,3,Yes,2,62,None,Yes,1.76,No,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,6825.65,0,0,109.12,4,No
Female,40,No,No,No,0,No,0,16,Offer D,Yes,22.3,No,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,1340.1,0,0,356.8,5,No
Male,57,No,No,No,0,No,0,12,Offer D,Yes,49,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.7,1184,0,0,588,5,No
Female,63,No,Yes,Yes,1,Yes,1,72,Offer A,Yes,31.83,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.85,8477.7,0,0,2291.7599999999998,3,No
Female,33,No,Yes,No,0,Yes,1,24,Offer C,Yes,32.86,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,456.85,0,0,788.64,3,No
Female,64,No,No,No,0,No,0,15,Offer D,Yes,39.49,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,331.6,0,0,592.35,3,No
Male,54,No,No,Yes,2,No,0,2,None,Yes,14.88,Yes,Yes,DSL,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,0,0,29.76,4,No
Female,40,No,Yes,Yes,3,Yes,3,5,Offer E,No,0,No,Yes,DSL,53,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,125.5,0,0,0,5,No
Male,20,No,Yes,No,0,Yes,8,41,None,Yes,2.43,No,Yes,DSL,69,Yes,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,60.3,2511.3,0,0,99.63000000000001,3,No
Female,26,No,No,Yes,1,No,0,43,None,Yes,5.6,No,Yes,Cable,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,63.95,2737.05,0,0,240.79999999999998,3,No
Male,30,No,Yes,No,0,Yes,2,71,Offer A,Yes,28.58,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.55,6404,0,0,2029.1799999999998,4,No
Male,29,No,No,No,0,No,0,7,None,Yes,9.43,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,165.35,0,0,66.00999999999999,5,No
Male,48,No,No,No,0,No,0,7,Offer E,Yes,30.58,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.5,128.6,0,0,214.06,5,No
Female,30,No,No,No,0,No,0,69,Offer A,Yes,23.92,Yes,Yes,Fiber Optic,42,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.45,0,0,1650.48,4,No
Female,29,No,No,Yes,1,No,0,1,Offer E,No,0,No,Yes,Cable,48,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,24.7,0,70,0,5,No
Male,36,No,No,No,0,No,0,3,Offer E,Yes,44.42,No,Yes,Cable,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77.4,206.15,0,0,133.26,4,No
Female,33,No,Yes,No,0,Yes,6,69,Offer A,Yes,34.49,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,5869.4,0,0,2379.81,5,No
Female,44,No,Yes,No,0,Yes,1,71,Offer A,No,0,No,Yes,DSL,16,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,47.6,3377.8,0,0,0,3,No
Female,19,No,Yes,Yes,2,No,0,69,Offer A,Yes,25.18,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1346.2,0,0,1737.42,5,No
Female,35,No,No,No,0,No,0,48,None,Yes,10.5,Yes,Yes,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,4946.05,0,0,504,5,No
Male,30,No,No,No,0,No,0,45,None,Yes,5.97,Yes,Yes,Fiber Optic,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.45,4964.7,0,0,268.65,3,No
Male,54,No,No,No,0,No,0,51,None,Yes,42.93,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,81,4085.75,0,10,2189.43,3,No
Male,39,No,No,No,0,No,0,72,Offer A,Yes,11.41,Yes,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.65,6224.8,0,0,821.52,3,No
Male,33,No,Yes,Yes,1,Yes,1,37,Offer C,Yes,38.89,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,3415.25,0,0,1438.93,4,No
Male,31,No,Yes,No,0,Yes,1,71,Offer A,Yes,18.42,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.35,6325.25,0,0,1307.8200000000002,4,No
Female,51,No,No,No,0,No,0,66,Offer A,Yes,20.77,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.15,1683.6,0,0,1370.82,5,No
Male,59,No,Yes,No,0,Yes,1,51,None,Yes,31.66,No,Yes,Cable,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0,0,1614.66,3,No
Female,57,No,Yes,No,0,Yes,1,30,None,Yes,21.14,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.55,608.5,0,0,634.2,3,No
Female,26,No,No,No,0,No,0,34,None,Yes,23.54,Yes,Yes,Fiber Optic,76,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,85.35,2896.6,0,0,800.36,5,No
Male,62,No,Yes,Yes,1,Yes,1,64,None,Yes,35.25,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.8,1514.85,0,0,2256,3,No
Male,50,No,No,No,0,No,0,47,None,Yes,47.73,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,100.75,4669.2,0,0,2243.31,3,No
Female,53,No,Yes,Yes,3,Yes,1,67,Offer A,Yes,11.4,Yes,Yes,Fiber Optic,27,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,94.1,6302.8,0,0,763.8000000000001,4,No
Male,42,No,No,No,0,No,0,39,None,Yes,48.61,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.35,779.2,0,0,1895.79,3,No
Male,27,No,No,No,0,No,0,14,Offer D,Yes,43.5,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,283.75,0,0,609,3,No
Female,19,No,No,No,0,No,0,14,Offer D,Yes,34.01,No,Yes,Cable,69,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,59.1,772.85,0,0,476.14,4,No
Male,57,No,Yes,No,0,Yes,1,16,Offer D,Yes,21.04,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,55.85,857.8,0,0,336.64,3,No
Male,40,No,Yes,Yes,1,Yes,1,70,Offer A,Yes,40.28,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.05,7554.05,0,0,2819.6,4,No
Female,51,No,Yes,Yes,3,Yes,6,23,Offer D,Yes,48.73,No,Yes,Fiber Optic,75,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1702.9,0,0,1120.79,5,No
Male,53,No,No,Yes,1,No,0,21,Offer D,Yes,31.26,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.7,467.15,0,0,656.46,4,No
Female,38,No,No,No,0,No,0,36,None,Yes,46.92,Yes,Yes,DSL,5,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,55.8,1941.5,0,70,1689.1200000000001,3,No
Female,48,No,No,No,0,No,0,50,None,No,0,No,Yes,DSL,6,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.7,1932.75,0,0,0,3,No
Female,38,No,Yes,Yes,1,Yes,6,48,None,No,0,No,Yes,DSL,16,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0,0,0,4,No
Female,40,No,No,Yes,3,No,0,50,None,Yes,18.95,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,970.85,0,0,947.5,3,No
Male,34,No,Yes,No,0,Yes,3,72,Offer A,Yes,45.05,Yes,Yes,Cable,9,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,79.55,5810.9,0,0,3243.6,3,No
Male,61,No,No,Yes,3,No,0,10,Offer D,Yes,34.47,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,223.9,0,0,344.7,3,No
Female,44,No,No,No,0,No,0,18,Offer D,Yes,18.2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,391.7,0,0,327.59999999999997,3,No
Male,40,No,No,No,0,No,0,9,Offer E,Yes,15.53,No,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.05,811.65,0,0,139.76999999999998,4,No
Male,55,No,No,No,0,No,0,2,Offer E,Yes,27.17,Yes,Yes,Fiber Optic,23,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.75,174.75,0,0,54.34,3,No
Female,61,No,Yes,No,0,Yes,10,40,None,Yes,39.97,Yes,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.85,3126.85,0,0,1598.8,4,No
Male,50,No,Yes,No,0,Yes,10,69,Offer A,Yes,3.81,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.5,6841.45,0,0,262.89,4,No
Male,29,No,No,Yes,3,No,0,18,Offer D,Yes,41.08,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1406.65,0,0,739.4399999999999,5,No
Male,24,No,Yes,No,0,Yes,5,55,None,Yes,36.17,No,Yes,DSL,69,Yes,No,No,No,No,Yes,Yes,No,One Year,No,Credit Card,59.45,3157,0,40,1989.3500000000001,4,No
Male,35,No,Yes,No,0,Yes,5,33,None,Yes,31.76,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,3092,0,0,1048.0800000000002,4,No
Female,19,No,No,No,0,No,0,46,None,Yes,40.32,No,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.95,2168.9,0,0,1854.72,5,No
Male,54,No,No,No,0,No,0,34,None,Yes,20.47,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,26.1,980.35,0,0,695.98,3,No
Female,64,No,No,No,0,No,0,3,None,Yes,31.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,65.95,0,0,95.42999999999999,5,No
Male,58,No,Yes,Yes,3,Yes,6,30,None,Yes,40,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21.25,711.9,0,0,1200,3,No
Female,41,No,No,No,0,No,0,33,None,Yes,10.28,Yes,Yes,Cable,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,59.4,1952.8,0,0,339.23999999999995,3,No
Male,25,No,Yes,Yes,2,Yes,6,45,None,Yes,33.45,Yes,Yes,Fiber Optic,69,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,95,4368.85,0,60,1505.2500000000002,4,No
Male,49,No,No,No,0,No,0,40,None,Yes,36.98,No,Yes,DSL,21,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,61.9,2647.1,0,0,1479.1999999999998,4,No
Female,58,No,No,No,0,No,0,71,Offer A,Yes,17.9,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.65,8477.6,0,0,1270.8999999999999,3,No
Female,53,No,Yes,No,0,No,0,72,Offer A,No,0,No,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.45,4528,0,0,0,4,No
Female,59,No,Yes,Yes,3,Yes,5,22,Offer D,Yes,33.46,No,Yes,Fiber Optic,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,1790.65,0,0,736.12,5,No
Male,44,No,Yes,No,0,Yes,6,46,None,Yes,4.72,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,845.6,0,0,217.11999999999998,3,No
Female,53,No,Yes,Yes,3,Yes,8,55,Offer B,Yes,38.51,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,21,1210.3,0,0,2118.0499999999997,3,No
Male,26,No,No,No,0,No,0,1,None,Yes,30.09,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,20.45,0,0,30.09,4,No
Female,23,No,No,No,0,No,0,12,Offer D,Yes,49.25,Yes,Yes,DSL,47,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.85,854.45,0,0,591,4,No
Male,43,No,No,No,0,No,0,31,None,Yes,37.07,Yes,Yes,Fiber Optic,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,2429.1,0,0,1149.17,4,No
Female,24,No,Yes,No,0,Yes,5,67,Offer A,Yes,1.36,Yes,Yes,DSL,82,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.5,5229.45,0,0,91.12,3,No
Male,45,No,No,No,0,No,0,1,None,Yes,23.34,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.45,44.45,0,0,23.34,3,No
Male,61,No,Yes,Yes,2,Yes,4,41,Offer B,Yes,28.55,Yes,Yes,Cable,20,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,74.55,3023.55,0,0,1170.55,3,No
Male,48,No,Yes,No,0,Yes,10,42,Offer B,No,0,No,Yes,Cable,8,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,48.15,2032.3,0,0,0,4,No
Male,62,No,Yes,No,0,Yes,2,23,Offer D,Yes,24.88,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.65,436.9,0,0,572.24,5,No
Female,40,No,No,No,0,No,0,1,None,Yes,27.59,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.15,20.15,0,0,27.59,4,No
Female,25,No,No,No,0,No,0,56,Offer B,Yes,24.77,Yes,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,106.6,5893.95,0,0,1387.12,4,No
Male,31,No,No,Yes,1,No,0,15,Offer D,Yes,30.22,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91,1430.05,0,0,453.29999999999995,4,No
Male,55,No,Yes,Yes,3,Yes,8,12,Offer D,Yes,44.12,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.4,313,0,0,529.4399999999999,3,No
Female,21,No,Yes,No,0,Yes,3,54,Offer B,Yes,28.17,No,Yes,DSL,76,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.95,3871.85,0,0,1521.18,4,No
Female,30,No,No,No,0,No,0,7,None,Yes,48.16,No,Yes,DSL,85,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.85,458.1,0,0,337.12,4,No
Male,30,No,Yes,Yes,3,Yes,4,16,Offer D,Yes,38.55,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,341.35,0,0,616.8,4,No
Female,55,No,No,No,0,No,0,21,Offer D,Yes,30.88,No,Yes,DSL,15,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,64.85,1336.8,0,0,648.48,3,No
Male,45,No,No,No,0,No,0,3,None,Yes,26.38,No,Yes,DSL,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.5,147.75,0,0,79.14,4,No
Male,27,No,No,No,0,No,0,11,Offer D,Yes,18.33,No,Yes,Fiber Optic,76,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.9,818.45,0,0,201.63,3,No
Female,39,No,No,No,0,No,0,62,Offer B,Yes,36.84,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.05,7133.45,0,0,2284.0800000000004,4,No
Male,42,No,No,No,0,No,0,18,Offer D,Yes,33.16,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19,348.8,0,0,596.8799999999999,5,No
Male,20,No,No,Yes,1,No,0,6,None,Yes,17.53,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,128.6,0,0,105.18,4,No
Female,45,No,No,No,0,No,0,46,Offer B,Yes,27.97,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.1,4674.4,0,0,1286.62,4,No
Male,46,No,No,No,0,No,0,21,None,Yes,49.05,Yes,Yes,Fiber Optic,9,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,1737.45,0,0,1030.05,4,No
Male,45,No,No,No,0,No,0,68,None,Yes,37.79,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.15,1498.85,0,0,2569.72,4,No
Female,19,No,No,No,0,No,0,1,None,Yes,29.13,Yes,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,50.1,0,0,29.13,4,No
Female,26,No,Yes,No,0,Yes,7,25,None,Yes,37.1,No,Yes,Fiber Optic,82,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,1797.75,0,0,927.5,5,No
Female,57,No,No,Yes,1,No,0,24,None,Yes,34.24,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.75,498.1,0,0,821.76,3,No
Male,31,No,Yes,No,0,Yes,3,51,Offer B,Yes,29.4,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.8,5498.8,0,140,1499.3999999999999,3,No
Female,33,No,Yes,No,0,Yes,2,57,Offer B,Yes,10.05,Yes,Yes,DSL,16,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.5,4845.4,0,0,572.85,3,No
Female,52,No,No,No,0,No,0,15,None,Yes,40.97,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.05,369.1,0,0,614.55,5,No
Female,25,No,Yes,No,0,Yes,9,72,None,Yes,16.05,No,Yes,Cable,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,83.7,6096.9,0,0,1155.6000000000001,3,No
Male,25,No,Yes,No,0,Yes,10,28,None,Yes,33.57,Yes,Yes,Fiber Optic,52,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.6,2684.35,0,0,939.96,5,No
Male,52,No,Yes,Yes,2,Yes,10,70,None,Yes,49.67,No,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,101.1,6994.8,0,0,3476.9,3,No
Female,52,No,No,No,0,No,0,13,None,Yes,26.57,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.2,273.25,0,0,345.41,5,No
Female,49,No,Yes,No,0,Yes,6,62,Offer B,Yes,13.32,No,Yes,Cable,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,81,4985.9,0,0,825.84,4,No
Female,30,No,No,No,0,No,0,21,None,Yes,7.41,No,Yes,DSL,51,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.25,1258.35,0,0,155.61,4,No
Female,28,No,No,No,0,No,0,2,None,Yes,15.25,No,Yes,DSL,82,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.85,111.4,0,0,30.5,5,No
Female,38,No,No,No,0,No,0,1,None,Yes,45.59,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.95,43.95,0,0,45.59,5,No
Male,63,No,No,No,0,No,0,4,None,Yes,44.36,No,Yes,Fiber Optic,20,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.05,308.1,0,0,177.44,5,No
